year,title,inn,ok1,ok2,ok3,region,of,of_lag,ta_fix,ta_fix_lag,ta_nonfix,ta_nonfix_lag,ta,ta_lag,tp_cap,tp_cap_lag,debt_long,debt_long_lag,tp_long,tp_long_lag,debt_short,debt_short_lag,tp_short,tp_short_lag,tp,tp_lag,sales,sales_lag,profit_operational,profit_operational_lag,exp_interest,exp_interest_lag,profit_before_tax,profit_before_tax_lag,cash_oper_inflow,cash_oper_inflow_sales,paid_to_supplier,paid_to_worker,cash_interest,cash_investment_of
2013,Строительное управление,7805040841,45,21,1,78,118.2,202.2,2479.2,1182.4,1622.2,2483.5,4101.4,3665.9,326.6,309.1,328.8,331.5,328.8,331.5,30.3,1.3,3446.0,3025.2,4101.4,3665.9,2281.4,1827.9,83.3,37.5,41.2,19.8,24.4,9.5,1497.4,1279.5,1295.5,4.8,41.2,0.0
2013,ЭЙРКУЛ,7825124257,51,65,4,78,15.6,15.1,15.8,15.4,509.5,424.4,525.3,439.8,141.3,117.7,167.5,146.9,167.5,146.9,0.8,0.8,216.4,175.2,525.3,439.8,1100.5,1095.4,56.0,32.5,10.4,10.1,29.7,15.7,1103.9,1098.5,871.8,131.3,4.9,0.0
2013,Катерпиллар Тосно,4716010046,29,52,0,47,1403.3,1363.6,1458.8,1436.6,1828.7,2440.5,3287.5,3877.1,901.0,859.2,0.0,0.0,19.2,18.8,1926.6,1959.5,2367.3,2999.1,3287.5,3877.1,2857.9,4324.0,253.7,314.1,151.3,168.3,59.7,121.1,3543.6,3478.7,2720.7,362.7,164.2,45.7
2013,АмРест,7825335145,55,30,0,78,696.4,413.8,1351.7,965.5,636.7,347.8,1988.4,1313.2,356.7,366.2,1103.1,637.5,1208.3,724.7,42.0,18.0,423.5,222.4,1988.4,1313.2,3959.7,3028.5,103.1,123.1,85.1,61.2,16.6,-5.2,3977.7,3973.5,2889.8,541.4,0.0,543.7
2013,АРКТИКАТРАНСЭКСКАВАЦИЯ,8300050543,45,0,0,83,133.9,132.4,133.9,132.4,1307.0,1033.8,1440.9,1166.2,1137.1,1050.4,0.0,0.0,0.0,0.0,0.0,0.0,303.8,115.8,1440.9,1166.2,1472.8,1219.3,164.6,104.5,0.0,0.0,212.5,132.3,1925.8,1880.9,516.3,239.4,0.0,0.1
2013,Альянс - Бункер,2540088236,51,51,2,25,1.7,1.4,4.6,3.9,4752.6,1897.9,4757.2,1901.8,362.1,130.3,0.0,0.0,0.0,0.0,0.0,0.0,4395.2,1771.4,4757.2,1901.8,31299.7,18663.3,226.5,173.3,0.0,0.0,290.5,92.1,32364.6,32291.6,31522.4,29.4,0.0,1.5
2013,Анжерское молоко,4205236325,15,51,1,42,0.9,1.1,1.0,1.1,303.8,256.5,304.8,257.6,51.3,34.7,77.5,121.7,77.5,121.7,14.0,0.2,176.0,101.2,304.8,257.6,1377.5,983.5,42.1,50.9,5.0,6.0,21.4,45.8,1422.3,1400.3,1305.9,46.0,0.8,0.0
2013,СибТЭК,4205237706,51,51,2,42,4.8,0.0,4.8,0.0,261.7,92.4,266.5,92.4,39.8,7.1,0.0,0.0,0.0,0.0,0.1,0.0,226.7,85.3,266.5,92.4,1415.2,316.3,41.0,9.2,0.0,0.0,41.6,8.9,0.0,0.0,0.0,0.0,0.0,0.0
2013,"Торговый Дом ""АМП""",4205241276,51,11,0,42,0.0,0.0,0.0,0.0,599.5,106.6,599.5,106.6,0.7,0.3,0.0,0.0,0.0,0.0,428.4,9.0,598.8,106.3,599.5,106.6,1990.2,419.0,19.3,0.4,19.6,0.2,0.5,0.4,1453.6,1390.8,1677.4,3.0,12.9,0.0
2013,Торговый Дом Меркурий и К,4217143820,51,82,0,42,0.0,0.0,0.0,0.0,313.9,174.8,313.9,174.8,28.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,285.4,161.8,313.9,174.8,1452.3,980.2,19.0,18.5,0.0,0.0,19.4,18.4,1790.1,1790.1,1732.6,7.2,0.0,0.0
2013,Пром-М,4028050601,51,52,2,40,0.0,0.0,0.0,0.0,3422.0,2481.6,3422.0,2481.6,64.5,42.0,2309.5,1824.6,2309.5,1824.6,798.8,39.6,1048.0,614.9,3422.0,2481.6,7357.1,1898.3,95.8,5.7,183.6,38.8,30.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0
2013,ГарантЛогистик,3661055981,51,11,21,36,0.0,0.0,0.0,0.0,126.7,0.0,126.7,0.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,123.2,0.0,126.7,0.0,1036.7,0.0,15.9,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Представительство ЮЮ Медикал,7804477269,51,46,1,78,12.9,3.8,12.9,3.8,646.6,388.1,659.5,392.0,3.8,2.7,0.0,0.0,0.0,0.0,36.6,0.0,655.7,389.2,659.5,392.0,1243.9,732.8,33.8,0.8,0.0,0.0,3.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,Инженико Платежные Системы,7842468346,51,7,0,78,5.8,2.9,33.3,22.4,684.7,268.5,718.0,290.8,427.8,158.2,0.0,0.0,0.0,0.0,0.0,0.0,290.3,132.6,718.0,290.8,1804.9,680.0,660.7,175.1,0.0,0.0,649.9,174.2,1938.0,1837.4,974.7,122.0,0.0,15.6
2013,"Торговая Компания ""ЛЭНД""",7802778800,15,8,0,78,8.9,1.4,10.6,1.9,676.5,327.0,687.2,328.9,76.5,47.2,0.0,0.0,0.0,0.0,228.9,48.7,610.7,281.6,687.2,328.9,3191.3,1482.7,12.0,41.4,5.0,0.6,28.0,58.6,2473.7,2349.6,2531.2,91.3,5.2,0.0
2013,Компания ГАРАНТ,7813526434,51,65,6,78,0.3,0.5,0.3,0.5,247.0,255.7,247.3,256.2,136.3,73.8,0.0,0.0,0.0,0.0,23.6,3.8,111.0,182.4,247.3,256.2,1891.2,1328.0,111.7,92.8,2.2,0.0,107.4,91.4,2253.5,2240.6,1998.9,89.0,0.1,0.0
2013,СтройТехМонтаж,7811514240,51,70,0,78,25.5,0.0,25.5,0.0,758.3,34.0,783.9,34.0,0.5,0.1,100.0,0.0,100.0,0.0,91.9,0.0,683.4,33.9,783.9,34.0,2986.9,218.8,12.6,0.1,10.3,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,СервисАвтоСтрой,7811513905,63,40,0,78,0.0,0.0,0.0,0.0,920.3,118.0,920.3,118.0,0.4,0.1,100.0,0.0,100.0,0.0,311.9,0.0,819.9,118.0,920.3,118.0,3360.6,245.4,28.1,0.1,22.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,Модерн,7810859690,51,70,0,78,0.0,0.0,0.0,0.0,1140.0,482.5,1140.0,482.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.1,482.5,1140.0,482.5,1196.0,0.0,1.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,СитиТрэйд,7804479114,51,4,0,78,0.0,0.0,0.0,0.0,226.4,209.6,226.4,209.6,0.1,0.0,0.0,0.0,0.0,0.0,3.1,3.0,226.3,209.5,226.4,209.6,1385.2,270.9,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Азимина,7842469237,51,31,0,78,0.0,0.0,0.0,0.0,186.0,231.6,186.0,231.6,19.4,12.3,0.0,0.0,0.0,0.0,100.0,0.0,166.5,219.3,186.0,231.6,1728.2,769.7,11.2,15.5,0.0,0.1,9.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0
2013,ПЕТРОТОРГ,7810860423,51,70,0,78,0.0,0.0,0.0,0.0,1241.3,1194.0,1241.3,1194.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1241.1,1193.9,1241.3,1194.0,1305.7,4.4,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,НКМ Норд,7842470793,51,52,0,78,0.1,0.1,3.0,1.5,1049.9,870.1,1052.8,871.7,192.5,106.9,467.2,406.4,469.3,407.0,16.9,3.5,391.0,357.8,1052.8,871.7,3274.7,1506.2,218.0,115.3,36.1,11.9,149.3,113.8,3097.2,3097.2,3077.6,16.8,31.0,0.1
2013,ПСК-Монтаж,7807367948,45,2,0,78,0.0,0.0,0.0,0.0,6104.2,4170.5,6104.2,4170.5,7.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,6097.1,4168.1,6104.2,4170.5,8324.4,4937.4,6.6,3.4,0.0,0.0,6.3,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2013,Автоматизация и Телекоммуникации,7840467330,51,65,5,78,31.8,6.6,32.5,7.1,1190.2,803.6,1222.7,810.7,379.4,176.5,0.0,0.0,0.1,0.0,449.7,0.0,843.2,634.1,1222.7,810.7,2521.6,812.1,292.3,97.8,21.9,0.0,257.4,96.1,2502.1,2043.9,1863.8,60.7,15.9,29.9
2013,КУРС,7839459704,51,64,2,78,0.0,0.0,0.0,0.0,530.4,1126.9,530.4,1126.9,7.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,523.1,1126.3,530.4,1126.9,4556.9,1258.0,3.0,0.6,0.0,0.0,8.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2013,СтройСоюз,7806476743,45,2,0,78,38.9,0.0,38.9,0.0,2714.9,682.7,2753.8,682.7,3.7,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2749.9,682.4,2753.8,682.7,3183.6,899.7,1.4,0.3,0.0,0.0,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2013,КомплектПоставка,7805587641,51,70,0,78,0.0,0.0,0.0,0.0,41.7,94.6,41.7,94.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,41.4,94.5,41.7,94.6,5336.1,1554.9,0.2,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,ВЕТБИОТОРГ,7709893580,51,46,1,77,0.0,0.0,0.0,0.0,513.1,142.3,513.1,142.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,512.6,142.1,513.1,142.3,1368.1,406.3,0.4,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2013,Буми Армада Каспиан,7716708020,11,20,2,77,7.8,0.9,13.2,5.2,2000.9,2426.6,2014.1,2431.8,1339.5,-17.2,0.0,0.0,0.0,0.0,0.0,0.0,674.6,2449.0,2014.1,2431.8,4501.3,0.0,1669.4,-12.4,0.0,0.1,1697.4,-21.4,3123.2,2953.9,2598.1,21.9,0.0,6.2
2013,МагнитЭнерго,7715902899,51,56,4,77,0.0,0.2,2.1,6.8,194.4,32.3,196.5,39.1,16.7,-5.9,0.0,0.0,0.0,0.0,0.0,8.2,179.9,45.0,196.5,39.1,2116.1,240.2,81.7,-5.4,0.1,0.7,26.8,-5.9,2086.4,2075.5,2011.6,23.0,0.1,0.0
2013,Гермес,4501176370,52,11,0,45,257.2,45.1,309.2,45.1,151.8,678.5,461.0,723.6,10.5,-13.3,22.0,52.0,22.0,52.0,22.9,0.7,428.5,684.8,461.0,723.6,6590.5,3224.0,17.3,-13.8,3.5,0.7,41.3,-8.0,7656.4,7334.3,7104.8,234.3,0.3,108.9
2013,Тосненская Строительная Компания,4716037175,51,53,24,47,0.0,0.0,0.0,0.0,369.2,0.0,369.2,0.0,0.6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.6,0.0,369.2,0.0,1187.5,0.0,4.0,-0.0,0.0,0.0,0.8,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,СТАТУС,2511077293,51,90,0,25,0.0,0.0,0.0,0.0,440.9,167.7,440.9,167.7,3.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,437.7,166.1,440.9,167.7,1264.0,1093.0,7.2,4.7,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Шантар,2536250101,51,19,0,25,0.0,0.0,0.0,0.0,994.1,609.3,994.1,609.3,1.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,992.4,608.8,994.1,609.3,1270.6,1159.0,1.5,0.7,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2013,ГК Атлант,2540178793,50,30,1,25,0.2,0.0,0.2,0.0,188.5,96.6,188.7,96.6,0.2,0.1,80.5,90.0,80.5,90.0,0.0,0.0,107.9,6.6,188.7,96.6,1268.9,839.2,14.0,7.1,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2013,ДНС Приморье,2536252356,51,84,0,25,1.9,0.4,1.9,0.4,378.0,81.8,380.0,82.2,94.3,26.2,0.0,0.0,0.0,0.0,0.0,0.0,285.7,56.0,380.0,82.2,1976.8,360.5,119.3,22.5,5.3,0.0,85.1,17.2,0.0,0.0,0.0,0.0,0.0,0.0
2013,Строймеханосервис,2466247663,45,21,1,24,230.8,0.1,231.9,0.1,771.0,77.0,1003.0,77.1,160.2,5.8,0.0,0.0,22.9,0.0,80.0,20.0,819.8,71.3,1003.0,77.1,1044.5,0.0,275.5,-10.0,5.5,0.0,212.9,-10.7,1145.4,965.6,907.1,75.3,0.0,0.0
2013,ИЛИМ-РОСКО,326506459,51,51,0,3,0.0,0.0,0.0,0.0,90.9,171.3,90.9,171.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,171.3,90.9,171.3,1369.7,179.4,0.3,1.1,0.0,0.0,0.2,0.0,1462.2,1440.6,1379.5,1.6,0.0,0.0
2013,Торговый Дом СОЛЛЕРС,5248033089,50,30,1,52,2.7,1.5,3.6,2.1,1095.6,1173.7,1099.2,1175.8,325.6,416.5,0.0,0.0,0.0,0.0,0.0,0.0,773.7,759.3,1099.2,1175.8,5661.0,3720.8,933.2,514.8,0.0,0.0,702.0,521.6,5748.5,5713.2,4665.6,103.0,0.0,2.0
2013,Ростарматэк,2223585357,29,1,0,22,0.0,0.0,0.0,0.0,708.2,341.4,708.2,341.4,11.3,2.7,0.0,0.0,0.0,0.0,0.0,0.2,696.9,338.7,708.2,341.4,1035.2,284.0,12.1,3.7,0.0,0.0,10.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0
2013,АгроГрупп,2222803154,51,36,1,22,0.0,0.0,0.0,0.0,59.6,3.5,59.6,3.5,3.2,0.6,39.8,0.0,39.8,0.0,0.0,0.1,16.6,3.0,59.6,3.5,1213.0,70.6,6.7,0.7,2.7,0.0,3.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2013,Авангард,2634805915,51,21,1,26,0.0,0.0,0.0,0.0,7.9,206.5,7.9,206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.8,206.5,7.9,206.5,1034.0,793.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ВТС,2630801807,65,23,2,26,0.0,0.0,0.0,0.0,1074.6,136.5,1074.6,136.5,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1073.2,136.4,1074.6,136.5,1155.7,150.0,1.6,0.1,0.0,0.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,ФЭС-Агро,2634807221,51,55,12,26,33.3,24.8,37.6,28.1,680.0,58.3,717.6,86.4,100.8,0.3,153.9,0.0,170.6,28.4,78.4,0.0,446.2,57.7,717.6,86.4,1288.5,7.0,44.2,-6.1,17.2,0.0,38.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2013,Добрыня-Продукт,3123304678,51,3,0,31,0.0,0.0,0.0,0.0,211.1,160.6,211.1,160.6,1.9,0.5,0.0,0.0,0.0,0.0,90.0,90.0,209.2,160.1,211.1,160.6,1476.9,655.4,8.0,3.9,1.0,0.3,1.7,0.6,1499.5,1431.8,1303.7,19.3,1.0,0.0
2013,Прометей,3128088501,51,53,24,31,0.0,0.0,0.0,0.0,2.3,0.6,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.6,2.3,0.6,1201.6,73.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ПИК,3525303191,51,53,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.5,0.0,2.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Виктор и Ко Мегакомплекс на Московском,6312030548,70,20,2,63,2046.4,3076.3,2083.5,3131.3,4404.1,4281.5,6487.6,7412.8,1269.3,1375.4,3914.8,4574.0,3914.8,4625.9,51.9,8.0,1303.5,1411.5,6487.6,7412.8,1280.3,1218.8,624.8,476.5,508.0,385.0,312.9,152.2,1574.5,1551.2,715.6,44.0,464.0,0.0
2013,Ремонтно-строительное управление-Поиск,6330015800,45,21,1,63,66.3,58.9,66.8,59.4,280.8,1134.2,347.6,1193.7,188.1,83.6,57.3,107.8,58.2,108.7,0.0,3.1,101.3,1001.4,347.6,1193.7,2119.8,1713.1,122.7,6.4,0.1,0.0,132.7,4.8,1596.2,1527.2,1226.1,105.7,0.0,0.0
2013,Крепость,2463014780,50,10,1,24,1069.0,1034.3,1127.6,1125.2,1243.9,1290.8,2371.5,2415.9,224.3,97.4,1170.7,983.0,1170.7,983.0,746.5,912.5,976.5,1335.6,2371.5,2415.9,6193.7,6207.5,196.3,293.0,220.0,158.7,149.3,176.9,9860.8,6382.5,7691.1,143.3,220.9,32.8
2013,"Управляющая компания ""Энерготех""",2457039314,70,32,1,24,17.0,9.6,102.7,79.2,713.5,666.4,816.3,745.6,16.3,47.3,0.0,0.0,0.2,0.2,15.2,0.0,799.8,698.1,816.3,745.6,1091.3,973.2,18.8,6.9,0.6,0.0,5.5,3.3,1250.3,1244.6,827.3,164.9,0.0,0.0
2013,АЛМАКОР и К,2460024808,51,44,4,24,1.7,1.1,1.7,1.1,334.5,266.9,336.2,268.1,157.3,137.8,0.0,0.0,0.0,0.0,30.0,25.6,178.9,130.3,336.2,268.1,1189.1,1055.3,5.8,26.4,1.4,1.4,49.7,48.4,1371.3,1317.1,1251.9,25.4,1.4,1.4
2013,"Управляющая Компания ""ЖИЛБЫТСЕРВИС""""",2461015299,70,32,1,24,4.9,7.5,14.6,49.9,368.9,318.9,383.4,368.8,-73.5,-180.1,0.0,0.0,0.0,0.0,50.5,40.1,456.9,548.9,383.4,368.8,1225.4,1212.2,136.4,-15.0,11.1,5.5,138.5,-52.8,1541.4,1502.5,1419.4,28.4,4.5,0.0
2013,"Производственно-коммерческая фирма ""КАТЭКАВИА""",2459007621,62,10,1,24,126.6,145.6,129.9,148.7,125.6,79.7,255.5,228.5,39.6,25.1,0.0,0.0,0.2,0.1,23.2,21.2,215.6,203.3,255.5,228.5,1319.3,1154.7,50.1,25.0,2.5,5.5,34.1,16.4,1249.5,1233.1,959.7,165.0,0.0,6.0
2013,Востокрыбпром,2721023255,5,1,12,27,125.7,419.5,182.4,419.5,1043.7,789.3,1226.2,1208.8,-3148.4,332.5,2241.1,0.0,2246.7,0.0,1497.4,0.0,2127.9,876.3,1226.2,1208.8,2037.8,1757.0,198.1,-194.1,9.1,0.0,417.1,-64.9,1546.3,1521.0,1023.7,222.5,0.0,42.4
2013,ФАРМ СКД,6319037334,51,46,1,63,28.2,30.8,58.2,40.3,986.9,931.4,1045.1,971.7,745.4,637.4,0.0,0.0,-0.0,-0.1,0.0,0.0,299.7,334.4,1045.1,971.7,2264.7,2257.2,72.8,159.8,0.0,0.0,143.0,228.2,2446.4,2444.7,2275.6,77.5,0.0,0.0
2013,Транспорт-Отрадный-2,6340006071,60,24,1,63,0.0,0.0,46.0,38.5,397.2,338.5,443.2,377.1,10.6,10.0,0.0,0.0,3.6,2.0,14.0,13.4,429.0,365.0,443.2,377.1,2128.6,1962.2,30.9,32.2,0.6,0.6,5.6,8.0,2214.5,2171.8,1177.9,554.6,0.0,13.1
2013,Управление ремонта скважин-Самара,6377005349,11,20,2,63,18.1,14.5,117.6,16.6,363.9,482.4,481.5,499.0,19.1,18.1,0.0,0.0,5.0,4.7,0.0,0.0,457.4,476.2,481.5,499.0,2376.0,2186.1,33.7,16.6,0.0,0.0,12.0,7.9,2427.0,2410.6,1699.4,437.6,0.0,13.4
2013,Адверс,6316039326,34,30,0,63,122.5,134.9,127.8,147.3,660.4,749.1,788.2,896.4,318.1,346.7,0.0,0.0,0.0,0.0,0.0,0.0,470.1,549.7,788.2,896.4,1230.0,1414.2,91.4,126.7,11.1,14.1,81.2,122.8,1427.4,1366.8,1027.3,164.3,11.1,23.6
2013,Т.Б.М.-Приволжье,6316039615,51,54,1,63,126.8,130.3,127.4,131.3,352.8,274.1,480.2,405.4,174.7,157.9,239.9,193.1,240.3,193.5,25.0,0.5,65.3,54.0,480.2,405.4,1073.8,1147.8,63.7,72.7,8.1,4.9,36.2,63.2,1058.4,1048.4,855.7,79.3,5.8,4.5
2013,Спартак-Интер,4346034554,51,38,21,43,3.0,4.0,3.0,4.0,221.2,337.6,224.3,341.6,-1.2,-7.8,100.2,245.0,100.2,245.0,0.0,0.0,125.3,104.4,224.3,341.6,1334.1,1198.6,15.2,6.0,17.3,23.9,8.2,4.4,2214.5,2128.6,1923.6,95.0,0.0,0.0
2013,Диал-Север,2907004716,51,34,0,29,259.3,216.5,259.9,217.1,212.2,237.0,472.1,454.0,90.1,88.6,188.8,172.3,189.1,172.5,73.9,70.8,193.0,192.9,472.1,454.0,1289.2,1265.3,-5.6,8.5,10.0,5.8,2.2,13.3,1349.0,1311.6,1249.6,20.2,9.7,55.0
2013,Синтек,4444002134,45,31,0,44,127.8,136.4,134.3,143.7,514.6,395.7,648.9,539.4,440.1,304.3,0.0,0.0,3.5,4.1,0.0,0.0,205.3,231.0,648.9,539.4,1352.6,1026.0,292.9,157.8,0.6,2.3,292.2,148.1,1269.2,1255.0,713.2,225.7,0.0,13.6
2013,Иркутскводлеспромстрой-Небельский ЛПХ,3828004440,20,10,1,38,201.4,186.1,203.5,194.2,475.4,279.1,678.9,473.3,246.8,145.6,0.0,0.0,4.1,2.6,302.3,269.5,427.9,325.0,678.9,473.3,1283.4,680.1,180.2,0.7,16.1,20.8,130.2,-33.7,1403.3,1221.0,796.9,104.5,0.0,71.2
2013,Слата,3809019836,51,39,2,38,174.8,182.1,211.8,182.2,1387.7,1194.8,1599.5,1377.0,236.9,204.9,233.6,60.9,233.6,60.9,725.0,709.1,1129.0,1111.3,1599.5,1377.0,5087.1,4522.9,31.2,29.1,89.7,83.1,41.3,21.9,5807.7,5806.2,5775.4,81.7,89.7,0.0
2013,Друза,3802007912,13,20,41,38,1192.2,638.3,1231.3,801.0,784.8,651.5,2016.2,1452.5,1389.9,1233.2,150.0,0.0,457.2,61.2,0.0,0.0,169.1,158.0,2016.2,1452.5,1701.9,2026.7,222.6,562.6,10.7,0.0,197.4,545.9,1760.4,1745.7,839.4,369.1,0.0,476.5
2013,ФАРМГАРАНТ,3801042576,52,31,0,38,182.4,104.5,196.0,146.9,338.6,286.8,534.7,433.6,212.2,165.4,0.0,0.0,0.0,0.0,4.8,5.8,322.5,268.2,534.7,433.6,2343.3,1866.9,235.2,193.0,0.6,0.5,252.1,207.3,2600.8,2593.3,2154.2,145.9,0.0,34.2
2013,Бочкаревский пивоваренный завод,2287003050,15,96,0,22,840.6,847.5,849.8,853.7,987.9,736.9,1837.8,1590.6,1383.1,1130.5,83.7,83.7,83.7,83.7,48.2,88.7,371.0,376.4,1837.8,1590.6,1798.5,720.0,379.3,185.7,0.0,0.0,299.4,139.8,2722.7,2666.6,1155.9,139.8,9.0,164.6
2013,НОРД-АВТО,6905037135,50,10,2,69,194.1,193.8,194.4,194.0,256.7,172.2,451.2,366.2,89.0,86.7,194.4,161.5,194.4,161.5,1.0,5.8,167.8,118.0,451.2,366.2,1312.6,1079.3,-10.1,14.4,16.3,9.7,3.0,33.1,1238.6,1231.0,1197.3,14.3,16.0,0.0
2013,ТРАНСХИМРЕСУРС,4206012543,50,10,2,42,542.5,440.9,548.5,450.7,1409.4,1172.4,1957.9,1623.1,587.3,569.8,411.0,2.8,411.0,2.8,392.7,726.6,959.6,1050.5,1957.9,1623.1,2569.6,2783.9,60.9,105.7,74.5,49.8,26.9,89.7,2827.5,2560.8,2478.8,100.4,73.9,44.3
2013,Транс Ойл Сервис,2315046740,51,51,2,23,241.3,257.0,242.4,257.1,419.0,219.3,661.3,476.4,421.2,384.4,0.0,0.0,17.0,0.0,163.6,59.9,223.1,92.0,661.3,476.4,1997.3,1658.5,58.5,439.5,21.1,1.3,56.4,442.2,2312.5,1977.4,2235.4,44.8,21.5,3.4
2013,Лига,2308033732,15,41,2,23,340.4,364.9,340.8,364.9,2419.2,1458.7,2759.9,1823.6,237.8,229.9,0.0,0.0,0.0,0.0,1598.2,1134.4,2522.1,1593.7,2759.9,1823.6,2668.8,1994.3,79.7,145.9,190.7,105.1,10.2,42.0,2931.2,2802.0,2909.1,61.0,191.1,0.0
2013,Акцент Прим,2537023623,51,38,2,25,8.9,1.9,23.6,17.8,293.6,295.3,317.2,313.2,48.3,44.0,0.0,0.0,0.0,0.0,197.7,197.5,268.9,269.2,317.2,313.2,1532.8,1518.6,19.9,19.4,21.2,16.5,18.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0
2013,Шэд,6321048975,52,11,2,63,78.0,26.3,78.0,26.3,764.3,705.1,842.3,731.5,44.5,42.2,544.2,372.2,544.2,372.2,126.4,183.1,253.6,317.0,842.3,731.5,2096.4,2075.7,24.4,22.1,84.8,59.1,5.4,3.2,2207.8,2124.4,2107.0,51.5,85.3,68.1
2013,МОН''ДЭЛИС РУСЬ,3321020710,15,84,2,33,8432.6,7945.3,22909.4,22106.4,14635.1,13035.7,37544.4,35142.1,17325.9,15799.9,0.0,0.0,7.9,39.5,6936.6,9496.6,20210.6,19302.7,37544.4,35142.1,55301.1,48907.4,3067.8,2507.2,734.1,868.1,1843.8,1257.3,54482.5,52747.9,43310.0,2472.3,826.8,1617.5
2013,ФАУБЕХА,7826708030,51,53,24,78,29.3,32.7,59.1,55.8,556.2,520.1,615.2,575.9,456.5,456.7,0.0,0.0,0.0,0.0,30.0,0.0,158.8,119.2,615.2,575.9,2602.8,2656.8,218.9,174.2,6.6,3.8,189.3,153.2,2640.1,1825.3,1731.5,137.2,6.6,18.8
2013,ПРОЭКС,3444098642,50,50,0,34,17.3,353.7,33.7,369.9,69.0,111.6,102.7,481.5,-27.3,-12.3,0.0,330.9,0.0,331.5,0.0,62.0,130.0,162.3,102.7,481.5,1071.2,669.7,-26.3,-64.4,20.7,26.6,-15.3,-75.8,1101.0,1033.2,964.8,45.4,20.8,0.6
2013,БИОСФЕРА,7804044924,51,38,23,78,5.5,6.8,5.6,6.8,261.9,231.7,267.5,238.5,167.8,135.7,0.0,0.0,0.0,0.0,0.0,0.0,99.7,102.8,267.5,238.5,1023.5,1017.6,41.6,47.2,0.0,0.0,45.2,51.6,1170.8,1164.8,1005.6,85.1,0.0,0.0
2013,Сталь-ИНВЕСТ,7826021127,65,23,2,78,0.0,0.2,4.0,4.6,33.3,36.0,37.3,40.6,33.7,36.9,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.8,37.3,40.6,1136.1,82.3,-4.9,-0.5,0.0,0.0,-3.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0
2013,АГРОИНВЕСТ,3128090109,51,53,0,31,0.0,0.0,0.0,0.0,0.9,0.5,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.9,0.5,1489.8,44.7,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
